2.6 0.29 -0.12 0.0095917 0.827845
2.6 0.29 -0.22 0.015794 0.827845
2.6 0.29 -0.32 0.0171123 0.827845
2.6 0.29 -0.42 0.0179014 0.827845
2.6 0.29 -0.52 0.0186044 0.827845
2.6 0.29 -0.62 0.0192773 0.827845
2.6 0.29 -0.72 0.0199844 0.827845
2.6 0.29 -0.82 0.0207001 0.827845
2.6 0.29 -0.92 0.0213948 0.827845
2.6 0.29 -1.02 0.0220529 0.827845
2.6 0.29 -1.12 0.02268 0.827845
2.6 0.29 -1.22 0.0232572 0.827845
2.6 0.29 -1.32 0.0237552 0.827845
2.6 0.29 -1.42 0.0241889 0.827845
2.6 0.29 -1.52 0.0244879 0.827845
2.6 0.29 -1.62 0.0247303 0.827845
2.6 0.29 -1.72 0.0247873 0.827845
2.6 0.29 -1.82 0.0247302 0.827845
2.6 0.29 -1.92 0.024521 0.827845
3.03 0.39 -0.24 0.0069906 0.870485
3.03 0.39 -0.34 0.0134684 0.870485
3.03 0.39 -0.44 0.0154847 0.870485
3.03 0.39 -0.54 0.0165605 0.870485
3.03 0.39 -0.64 0.0172797 0.870485
3.03 0.39 -0.74 0.0178155 0.870485
3.03 0.39 -0.84 0.0182445 0.870485
3.03 0.39 -0.94 0.0185937 0.870485
3.03 0.39 -1.04 0.018861 0.870485
3.03 0.39 -1.14 0.0190707 0.870485
3.03 0.39 -1.24 0.0192146 0.870485
3.03 0.39 -1.34 0.0192942 0.870485
3.03 0.39 -1.44 0.0193125 0.870485
3.03 0.39 -1.54 0.0192718 0.870485
3.03 0.39 -1.64 0.0191799 0.870485
3.03 0.39 -1.74 0.0190182 0.870485
3.03 0.39 -1.84 0.0188034 0.870485
3.03 0.39 -1.94 0.0185375 0.870485
4.68 0.37 -0.21 0.0136076 0.613668
4.68 0.37 -0.31 0.0245039 0.613668
4.68 0.37 -0.41 0.0274375 0.613668
4.68 0.37 -0.51 0.0290652 0.613668
4.68 0.37 -0.61 0.0302932 0.613668
4.68 0.37 -0.71 0.0313704 0.613668
4.68 0.37 -0.81 0.0323899 0.613668
4.68 0.37 -0.91 0.0333453 0.613668
4.68 0.37 -1.01 0.0343019 0.613668
4.68 0.37 -1.11 0.0350085 0.613668
4.68 0.37 -1.21 0.0360374 0.613668
4.68 0.37 -1.31 0.036796 0.613668
4.68 0.37 -1.41 0.0374762 0.613668
4.68 0.37 -1.51 0.0381242 0.613668
4.68 0.37 -1.61 0.0386692 0.613668
4.68 0.37 -1.71 0.0391135 0.613668
4.68 0.37 -1.81 0.0394608 0.613668
4.68 0.37 -1.91 0.0396506 0.613668
4.15 0.51 -0.49 0.005923 0.850764
4.15 0.51 -0.59 0.0123585 0.850764
4.15 0.51 -0.69 0.0147556 0.850764
4.15 0.51 -0.79 0.0160409 0.850764
4.15 0.51 -0.89 0.0168211 0.850764
4.15 0.51 -0.99 0.0173198 0.850764
4.15 0.51 -1.09 0.0176237 0.850764
4.15 0.51 -1.19 0.0178111 0.850764
4.15 0.51 -1.29 0.0178981 0.850764
4.15 0.51 -1.39 0.0178976 0.850764
4.15 0.51 -1.49 0.017838 0.850764
4.15 0.51 -1.59 0.0177169 0.850764
4.15 0.51 -1.69 0.0175347 0.850764
4.15 0.51 -1.79 0.0173196 0.850764
4.15 0.51 -1.89 0.0170652 0.850764
4.15 0.51 -1.99 0.0167701 0.850764
6.7 0.57 -0.68 0.0084961 0.65881
6.7 0.57 -0.78 0.0180695 0.65881
6.7 0.57 -0.88 0.0217761 0.65881
6.7 0.57 -0.98 0.023853 0.65881
6.7 0.57 -1.08 0.0250813 0.65881
6.7 0.57 -1.18 0.0258695 0.65881
6.7 0.57 -1.28 0.026344 0.65881
6.7 0.57 -1.38 0.026614 0.65881
6.7 0.57 -1.48 0.0267271 0.65881
6.7 0.57 -1.58 0.0266579 0.65881
6.7 0.57 -1.68 0.0266083 0.65881
6.7 0.57 -1.78 0.0264151 0.65881
6.7 0.57 -1.88 0.026156 0.65881
6.7 0.57 -1.98 0.0258273 0.65881
